index,user_id,events,view_events,cart_events,remove_from_cart_events,purchase_events,revenue,first_event_time,last_event_time,cart_to_purchase_flag,cart_abandonment_flag,purchase_rate_per_event,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
747,151188116,20,16,2,1,1,53.81,2019-10-02 02:59:28+00:00,2019-12-10 21:00:00+00:00,1,0,0.05,81.12498842592592,1,53.81,2,1,4,7,Inactive buyers
749,151229872,255,8,161,6,80,358.12,2019-10-31 16:00:57+00:00,2020-02-27 14:14:04+00:00,1,0,0.3137254901960784,2.406886574074074,80,358.12,5,5,5,15,Champions
753,151411420,52,4,15,20,13,36.92,2020-02-12 14:00:35+00:00,2020-02-12 14:39:08+00:00,1,0,0.25,17.389479166666668,13,36.92,4,4,3,11,Regular buyers
757,151651065,107,81,13,9,4,11.41,2019-11-22 10:05:08+00:00,2019-11-22 15:32:10+00:00,1,0,0.037383177570093455,99.35265046296297,4,11.41,2,2,1,5,Inactive buyers
761,151745761,61,39,11,1,10,40.69,2019-10-06 14:22:08+00:00,2019-11-14 06:41:03+00:00,1,0,0.16393442622950818,107.72148148148148,10,40.69,1,4,3,8,At-risk loyal buyers
763,151747503,74,53,11,7,3,10.719999999999999,2019-10-08 18:01:58+00:00,2020-02-25 20:18:33+00:00,1,0,0.04054054054054054,4.153773148148148,3,10.719999999999999,5,2,1,8,New buyers
764,151783193,120,85,12,17,6,15.16,2019-10-02 03:37:37+00:00,2019-10-02 09:12:55+00:00,1,0,0.05,150.61601851851853,6,15.16,1,3,2,6,Regular buyers
766,151909411,44,21,15,0,8,56.13,2019-11-29 04:51:22+00:00,2020-02-11 19:50:22+00:00,1,0,0.18181818181818182,18.173344907407408,8,56.13,4,3,4,11,Regular buyers
767,151971056,393,159,95,131,8,29.79,2019-10-06 15:24:47+00:00,2020-02-19 06:36:13+00:00,1,0,0.020356234096692113,10.724837962962964,8,29.79,5,3,3,11,Regular buyers
769,152013756,85,35,24,8,18,53.67,2020-01-09 11:17:51+00:00,2020-01-10 18:09:47+00:00,1,0,0.21176470588235294,50.24319444444444,18,53.67,3,5,4,12,Regular buyers
770,152034948,40,26,6,4,4,34.13,2019-10-06 13:57:28+00:00,2019-10-06 15:40:57+00:00,1,0,0.1,146.34655092592592,4,34.13,1,2,3,6,Inactive buyers
779,152422125,32,9,10,8,5,36.81,2019-10-01 16:45:44+00:00,2019-10-08 16:13:31+00:00,1,0,0.15625,144.32393518518518,5,36.81,1,2,3,6,Inactive buyers
780,152423178,47,1,23,2,21,45.260000000000005,2020-02-07 18:47:57+00:00,2020-02-07 19:33:37+00:00,1,0,0.44680851063829785,22.18497685185185,21,45.260000000000005,4,5,4,13,Champions
785,152656876,54,22,17,1,14,61.42,2019-11-29 09:43:54+00:00,2020-01-14 11:32:02+00:00,1,0,0.25925925925925924,46.51940972222222,14,61.42,3,4,4,11,Regular buyers
786,152659135,40,34,3,1,2,14.95,2019-11-28 12:25:37+00:00,2020-02-03 07:28:06+00:00,1,0,0.05,26.688807870370372,2,14.95,4,1,2,7,New buyers
800,153131177,80,44,15,11,10,37.160000000000004,2019-10-11 06:01:00+00:00,2019-10-11 07:21:42+00:00,1,0,0.125,141.69325231481483,10,37.160000000000004,1,4,3,8,At-risk loyal buyers
807,153316955,1940,490,531,835,84,674.6700000000001,2019-10-01 17:02:32+00:00,2020-02-29 09:18:02+00:00,1,0,0.04329896907216495,0.6124652777777778,84,674.6700000000001,5,5,5,15,Champions
809,153378194,94,14,45,13,22,264.21,2019-12-15 09:08:09+00:00,2019-12-15 10:21:28+00:00,1,0,0.23404255319148937,76.56841435185186,22,264.21,2,5,5,12,At-risk loyal buyers
826,153836569,441,33,175,178,55,244.76999999999998,2019-10-03 05:12:21+00:00,2020-02-28 14:59:57+00:00,1,0,0.12471655328798185,1.375023148148148,55,244.76999999999998,5,5,5,15,Champions
827,153840255,94,24,37,15,18,71.22,2019-11-10 21:45:27+00:00,2020-02-25 12:53:23+00:00,1,0,0.19148936170212766,4.462916666666667,18,71.22,5,5,4,14,Champions
829,153879841,148,10,76,24,38,154.88,2019-10-05 07:19:22+00:00,2020-02-14 09:11:50+00:00,1,0,0.25675675675675674,15.616770833333334,38,154.88,4,5,5,14,Champions
831,153921069,91,31,30,20,10,54.7,2019-10-08 06:23:40+00:00,2019-10-17 07:32:50+00:00,1,0,0.10989010989010989,135.68552083333333,10,54.7,1,4,4,9,At-risk loyal buyers
832,153948850,8,4,2,1,1,11.75,2019-11-19 13:41:47+00:00,2019-11-20 09:39:43+00:00,1,0,0.125,101.5974074074074,1,11.75,1,1,1,3,Inactive buyers
833,153949136,26,10,7,5,4,11.08,2019-10-27 14:23:26+00:00,2019-10-27 18:47:31+00:00,1,0,0.15384615384615385,125.21699074074074,4,11.08,1,2,1,4,Inactive buyers
834,15400971,16,6,5,2,3,35.71,2019-11-04 17:15:43+00:00,2019-12-13 13:12:22+00:00,1,0,0.1875,78.4497337962963,3,35.71,2,2,3,7,Inactive buyers
836,154065884,721,311,215,143,52,236.23000000000002,2019-10-11 13:16:28+00:00,2020-02-27 16:33:59+00:00,1,0,0.07212205270457697,2.3097222222222222,52,236.23000000000002,5,5,5,15,Champions
838,154124582,740,376,186,158,20,97.92,2019-10-08 00:52:57+00:00,2020-02-25 19:49:47+00:00,1,0,0.02702702702702703,4.17375,20,97.92,5,5,5,15,Champions
840,154227711,76,36,19,17,4,17.85,2019-11-03 09:33:55+00:00,2020-01-23 11:03:09+00:00,1,0,0.05263157894736842,37.539467592592594,4,17.85,3,2,2,7,Regular buyers
841,154241132,43,28,6,6,3,10.73,2020-01-04 14:58:38+00:00,2020-01-06 15:02:07+00:00,1,0,0.06976744186046512,54.373518518518516,3,10.73,3,2,1,6,Regular buyers
844,154287989,99,33,28,27,11,115.4,2019-10-19 08:52:54+00:00,2020-02-19 19:37:10+00:00,1,0,0.1111111111111111,10.182511574074073,11,115.4,5,4,5,14,Champions
846,154315809,17,12,2,0,3,52.730000000000004,2020-01-29 10:43:33+00:00,2020-02-21 09:29:07+00:00,1,0,0.17647058823529413,8.604768518518519,3,52.730000000000004,5,2,4,11,High-value occasional buyers
852,154561210,86,30,29,3,24,57.260000000000005,2019-10-09 12:00:28+00:00,2020-02-19 14:08:34+00:00,1,0,0.27906976744186046,10.41070601851852,24,57.260000000000005,5,5,4,14,Champions
853,154588939,70,21,29,5,15,59.56,2020-02-09 08:16:43+00:00,2020-02-10 14:16:29+00:00,1,0,0.21428571428571427,19.405208333333334,15,59.56,4,4,4,12,Champions
854,154753706,111,42,26,39,4,19.56,2019-10-18 06:16:37+00:00,2019-12-05 10:21:52+00:00,1,0,0.036036036036036036,86.56813657407407,4,19.56,2,2,2,6,Inactive buyers
856,154772471,31,19,5,3,4,40.12,2019-12-13 18:01:20+00:00,2019-12-19 14:36:42+00:00,1,0,0.12903225806451613,72.39116898148148,4,40.12,2,2,3,7,Inactive buyers
861,155085826,31,21,6,1,3,9.6,2019-10-31 20:16:47+00:00,2019-11-17 19:53:14+00:00,1,0,0.0967741935483871,104.17135416666666,3,9.6,1,2,1,4,Inactive buyers
863,155120691,36,2,18,1,15,72.27,2019-11-12 11:03:46+00:00,2019-12-04 11:25:21+00:00,1,0,0.4166666666666667,87.52405092592592,15,72.27,2,4,4,10,At-risk loyal buyers
866,155229616,6,3,2,0,1,14.37,2019-12-25 11:56:00+00:00,2020-02-23 14:55:22+00:00,1,0,0.16666666666666666,6.378206018518519,1,14.37,5,1,2,8,New buyers
871,155272727,34,12,10,5,7,104.73,2019-10-30 12:57:43+00:00,2019-11-21 13:29:02+00:00,1,0,0.20588235294117646,100.43815972222222,7,104.73,1,3,5,9,Regular buyers
876,155465169,42,3,16,17,6,22.880000000000003,2020-02-01 06:20:33+00:00,2020-02-02 17:59:19+00:00,1,0,0.14285714285714285,27.250462962962963,6,22.880000000000003,4,3,2,9,Regular buyers
889,156025323,12,1,7,1,3,9.84,2019-10-08 18:04:46+00:00,2019-12-11 06:21:40+00:00,1,0,0.25,80.73494212962963,3,9.84,2,2,1,5,Inactive buyers
891,156036701,15,2,10,0,3,7.59,2019-12-05 14:04:30+00:00,2019-12-05 14:30:40+00:00,1,0,0.2,86.39535879629629,3,7.59,2,2,1,5,Inactive buyers
898,156245495,50,26,18,1,5,32.629999999999995,2019-12-17 21:15:22+00:00,2020-01-22 05:16:43+00:00,1,0,0.1,38.7800462962963,5,32.629999999999995,3,2,3,8,Regular buyers
899,156248968,246,16,105,116,9,73.72,2019-11-05 08:52:03+00:00,2020-02-23 04:59:50+00:00,1,0,0.036585365853658534,6.7917708333333335,9,73.72,5,4,4,13,Champions
902,156316522,21,4,10,4,3,35.150000000000006,2019-11-23 17:20:55+00:00,2019-11-23 17:33:51+00:00,1,0,0.14285714285714285,98.26814814814814,3,35.150000000000006,2,2,3,7,Inactive buyers
906,156408650,199,106,44,33,16,112.43,2019-11-19 14:01:33+00:00,2020-02-20 15:42:57+00:00,1,0,0.08040201005025126,9.345162037037037,16,112.43,5,4,5,14,Champions
908,156430889,932,494,160,177,101,370.87,2019-10-09 06:39:25+00:00,2020-02-16 18:01:47+00:00,1,0,0.10836909871244635,13.24875,101,370.87,4,5,5,14,Champions
915,156589591,50,28,11,6,5,84.25,2020-02-15 04:31:34+00:00,2020-02-15 12:03:40+00:00,1,0,0.1,14.49744212962963,5,84.25,4,2,5,11,High-value occasional buyers
916,156633818,49,7,21,14,7,36.6,2019-10-05 09:44:37+00:00,2019-10-09 07:37:37+00:00,1,0,0.14285714285714285,143.68219907407408,7,36.6,1,3,3,7,Regular buyers
927,156916187,23,9,7,4,3,14.2,2019-12-11 16:50:50+00:00,2019-12-11 17:08:58+00:00,1,0,0.13043478260869565,80.28542824074074,3,14.2,2,2,2,6,Inactive buyers
930,157051313,105,31,36,16,22,64.79,2019-10-22 05:23:36+00:00,2019-10-25 00:28:36+00:00,1,0,0.20952380952380953,127.98012731481481,22,64.79,1,5,4,10,At-risk loyal buyers
931,157114988,27,1,13,1,12,98.62,2020-01-02 18:13:28+00:00,2020-01-02 19:32:37+00:00,1,0,0.4444444444444444,58.1856712962963,12,98.62,3,4,5,12,Regular buyers
935,157186703,38,2,20,5,11,30.919999999999998,2019-10-16 14:02:52+00:00,2020-01-28 14:39:20+00:00,1,0,0.2894736842105263,32.38934027777778,11,30.919999999999998,4,4,3,11,Regular buyers
938,157359148,43,27,9,2,5,27.28,2019-10-01 10:07:24+00:00,2020-01-28 07:42:45+00:00,1,0,0.11627906976744186,32.67863425925926,5,27.28,3,2,3,8,Regular buyers
947,157636589,17,5,6,3,3,12.93,2020-02-25 16:34:07+00:00,2020-02-25 16:40:54+00:00,1,0,0.17647058823529413,4.304918981481482,3,12.93,5,2,1,8,New buyers
954,15781728,31,11,15,3,2,20.31,2019-10-06 21:58:53+00:00,2019-12-08 22:47:19+00:00,1,0,0.06451612903225806,83.05046296296297,2,20.31,2,1,2,5,Inactive buyers
961,158089303,231,50,109,8,64,480.44,2019-10-10 07:45:21+00:00,2020-01-15 16:56:28+00:00,1,0,0.27705627705627706,45.2941087962963,64,480.44,3,5,5,13,Regular buyers
973,158336610,223,12,79,58,74,151.18,2019-11-04 10:08:08+00:00,2019-11-05 23:40:09+00:00,1,0,0.33183856502242154,116.01377314814815,74,151.18,1,5,5,11,At-risk loyal buyers
979,158522583,9,3,3,0,3,21.25,2020-01-23 19:35:33+00:00,2020-01-23 20:38:50+00:00,1,0,0.3333333333333333,37.1396875,3,21.25,3,2,2,7,Regular buyers
983,158902070,76,34,23,8,11,14.76,2019-11-28 10:01:31+00:00,2019-11-30 18:12:53+00:00,1,0,0.14473684210526316,91.24104166666666,11,14.76,2,4,2,8,At-risk loyal buyers
991,159159653,9,3,3,1,2,18.1,2019-11-02 18:59:31+00:00,2020-01-27 18:11:14+00:00,1,0,0.2222222222222222,33.2421875,2,18.1,3,1,2,6,Regular buyers
994,159260812,606,240,165,131,70,274.82000000000005,2019-10-09 13:28:56+00:00,2020-02-24 19:21:48+00:00,1,0,0.11551155115511551,5.193182870370371,70,274.82000000000005,5,5,5,15,Champions
995,159277817,457,50,211,164,32,149.26,2019-11-20 07:50:04+00:00,2020-02-07 20:32:08+00:00,1,0,0.0700218818380744,22.14434027777778,32,149.26,4,5,5,14,Champions
998,159353100,148,38,66,30,14,26.18,2019-10-30 13:38:55+00:00,2019-11-07 07:30:20+00:00,1,0,0.0945945945945946,114.68725694444444,14,26.18,1,4,3,8,At-risk loyal buyers
999,159365622,222,115,53,42,12,47.59,2019-10-16 12:00:51+00:00,2020-02-27 18:13:15+00:00,1,0,0.05405405405405406,2.240787037037037,12,47.59,5,4,4,13,Champions
1003,159486861,295,191,30,47,27,121.75,2019-10-02 09:06:38+00:00,2020-02-23 03:33:52+00:00,1,0,0.09152542372881356,6.851469907407408,27,121.75,5,5,5,15,Champions
1005,159597290,119,104,7,2,6,35.55,2019-10-01 11:28:02+00:00,2020-02-10 14:45:07+00:00,1,0,0.05042016806722689,19.385324074074074,6,35.55,4,3,3,10,Regular buyers
1006,159683384,144,20,12,107,5,14.12,2019-11-06 20:27:15+00:00,2019-11-06 21:22:25+00:00,1,0,0.034722222222222224,115.10942129629629,5,14.12,1,2,1,4,Inactive buyers
1011,160001681,106,30,36,23,17,83.08000000000001,2019-11-07 17:29:37+00:00,2020-02-20 14:10:37+00:00,1,0,0.16037735849056603,9.409282407407407,17,83.08000000000001,5,5,5,15,Champions
1014,160135244,207,46,83,20,58,169.99,2019-10-16 02:34:08+00:00,2020-02-25 11:48:59+00:00,1,0,0.28019323671497587,4.507638888888889,58,169.99,5,5,5,15,Champions
1021,160341416,81,49,16,0,16,44.11,2019-10-30 06:54:26+00:00,2019-12-11 12:07:31+00:00,1,0,0.19753086419753085,80.49476851851851,16,44.11,2,4,4,10,At-risk loyal buyers
1026,160482242,247,107,73,59,8,12.68,2019-10-22 17:06:07+00:00,2019-11-11 07:43:14+00:00,1,0,0.032388663967611336,110.67829861111112,8,12.68,1,3,1,5,Regular buyers
1032,160628491,21,13,4,2,2,26.98,2019-11-02 18:50:46+00:00,2020-01-05 20:02:13+00:00,1,0,0.09523809523809523,55.16511574074074,2,26.98,3,1,3,7,Regular buyers
1034,160665890,45,18,11,6,10,12.21,2019-10-26 20:31:40+00:00,2020-01-16 19:40:34+00:00,1,0,0.2222222222222222,44.18015046296296,10,12.21,3,4,1,8,Regular buyers
1041,160905182,482,83,185,162,52,546.3100000000001,2019-10-04 14:21:26+00:00,2020-02-25 13:43:12+00:00,1,0,0.1078838174273859,4.428321759259259,52,546.3100000000001,5,5,5,15,Champions
1042,160962173,62,46,8,1,7,34.69,2019-10-21 18:44:13+00:00,2019-10-21 20:16:58+00:00,1,0,0.11290322580645161,131.15487268518518,7,34.69,1,3,3,7,Regular buyers
1045,161026125,159,37,67,32,23,140.89999999999998,2019-10-16 21:18:26+00:00,2020-02-27 08:43:23+00:00,1,0,0.14465408805031446,2.636527777777778,23,140.89999999999998,5,5,5,15,Champions
1046,161182325,79,22,30,7,20,81.32000000000001,2019-11-23 15:31:10+00:00,2019-11-25 13:35:17+00:00,1,0,0.25316455696202533,96.43381944444444,20,81.32000000000001,2,5,5,12,At-risk loyal buyers
1047,161190690,81,55,11,13,2,63.18,2020-01-25 20:46:27+00:00,2020-02-20 19:19:58+00:00,1,0,0.024691358024691357,9.194456018518519,2,63.18,5,1,4,10,High-value occasional buyers
1049,161222358,27,9,8,6,4,21.65,2019-11-19 20:37:03+00:00,2019-11-19 20:49:13+00:00,1,0,0.14814814814814814,102.13247685185185,4,21.65,1,2,2,5,Inactive buyers
1050,161271134,5,0,3,0,2,50.699999999999996,2019-11-29 09:31:30+00:00,2019-11-29 09:36:45+00:00,1,0,0.4,92.59946759259259,2,50.699999999999996,2,1,4,7,Inactive buyers
1062,162071561,29,9,10,3,7,17.88,2020-01-01 19:55:05+00:00,2020-02-19 13:24:21+00:00,1,0,0.2413793103448276,10.441412037037036,7,17.88,5,3,2,10,Regular buyers
1064,162075181,11,2,4,2,3,24.29,2019-12-09 09:49:20+00:00,2019-12-09 12:56:04+00:00,1,0,0.2727272727272727,82.46105324074074,3,24.29,2,2,2,6,Inactive buyers
1075,162794465,22,16,5,0,1,9.56,2019-12-09 07:52:42+00:00,2020-02-03 11:41:08+00:00,1,0,0.045454545454545456,26.513090277777778,1,9.56,4,1,1,6,New buyers
1078,162807077,1308,987,116,140,65,178.73,2019-10-01 19:13:53+00:00,2020-02-29 07:10:47+00:00,1,0,0.04969418960244648,0.7008333333333333,65,178.73,5,5,5,15,Champions
1082,162860978,15,13,1,0,1,17.46,2019-12-05 13:28:56+00:00,2019-12-19 12:16:56+00:00,1,0,0.06666666666666667,72.48822916666667,1,17.46,2,1,2,5,Inactive buyers
1083,162869939,19,5,8,0,6,46.42,2019-11-30 16:29:24+00:00,2019-11-30 16:51:17+00:00,1,0,0.3157894736842105,91.29770833333333,6,46.42,2,3,4,9,Regular buyers
1104,163536167,7,1,3,0,3,42.71,2019-10-14 08:26:04+00:00,2019-10-14 17:14:17+00:00,1,0,0.42857142857142855,138.28173611111112,3,42.71,1,2,4,7,Inactive buyers
1108,163577690,154,47,46,52,9,59.86,2019-10-17 15:44:10+00:00,2020-02-24 21:27:07+00:00,1,0,0.05844155844155844,5.106157407407407,9,59.86,5,4,4,13,Champions
1115,163816885,13,3,6,2,2,5.84,2019-11-17 19:07:23+00:00,2019-11-17 19:19:50+00:00,1,0,0.15384615384615385,104.19454861111112,2,5.84,1,1,1,3,Inactive buyers
1125,164036515,27,10,11,3,3,23.439999999999998,2019-11-28 20:18:41+00:00,2019-12-23 13:38:44+00:00,1,0,0.1111111111111111,68.43142361111111,3,23.439999999999998,2,2,2,6,Inactive buyers
1128,164121230,54,10,27,5,12,42.45,2019-12-12 14:35:57+00:00,2019-12-13 14:20:07+00:00,1,0,0.2222222222222222,78.40268518518519,12,42.45,2,4,4,10,At-risk loyal buyers
1129,164126863,43,14,17,9,3,31.35,2020-01-29 09:53:40+00:00,2020-02-20 16:53:25+00:00,1,0,0.06976744186046512,9.296226851851852,3,31.35,5,2,3,10,New buyers
1132,164180924,107,38,35,18,16,104.50999999999999,2019-11-07 13:06:33+00:00,2020-01-10 10:55:57+00:00,1,0,0.14953271028037382,50.54446759259259,16,104.50999999999999,3,4,5,12,Regular buyers
1135,164222529,168,25,75,9,59,353.59999999999997,2019-11-01 12:56:30+00:00,2020-02-17 15:57:24+00:00,1,0,0.35119047619047616,12.335127314814814,59,353.59999999999997,4,5,5,14,Champions
1137,164283472,61,30,14,10,7,16.28,2019-11-28 13:26:36+00:00,2020-02-16 14:50:29+00:00,1,0,0.11475409836065574,13.381597222222222,7,16.28,4,3,2,9,Regular buyers
1139,164300561,23,6,11,4,2,9.45,2019-10-06 15:47:45+00:00,2019-11-25 12:38:33+00:00,1,0,0.08695652173913043,96.47321759259259,2,9.45,2,1,1,4,Inactive buyers
1149,164784086,19,5,7,1,6,49.519999999999996,2019-11-11 14:11:47+00:00,2019-11-12 04:11:45+00:00,1,0,0.3157894736842105,109.82516203703703,6,49.519999999999996,1,3,4,8,Regular buyers
1152,164882623,48,29,10,4,5,26.05,2019-11-22 18:58:31+00:00,2019-12-05 11:17:16+00:00,1,0,0.10416666666666667,86.52966435185185,5,26.05,2,2,3,7,Inactive buyers
1154,164957499,213,84,67,43,19,121.53,2019-10-12 14:10:57+00:00,2020-02-16 16:42:29+00:00,1,0,0.0892018779342723,13.303819444444445,19,121.53,4,5,5,14,Champions
1168,165349588,53,11,17,16,9,57.07,2019-11-05 19:19:26+00:00,2020-02-04 14:56:46+00:00,1,0,0.16981132075471697,25.377233796296295,9,57.07,4,4,4,12,Champions
1169,165374999,55,10,18,16,11,50.69,2019-10-04 18:50:35+00:00,2019-12-09 19:11:33+00:00,1,0,0.2,82.20030092592593,11,50.69,2,4,4,10,At-risk loyal buyers
1173,165488152,83,21,36,20,6,11.25,2019-11-20 11:39:54+00:00,2020-02-06 10:17:42+00:00,1,0,0.07228915662650602,23.571030092592594,6,11.25,4,3,1,8,Regular buyers
1194,166045127,21,0,13,4,4,19.21,2019-11-27 03:25:15+00:00,2020-02-19 08:45:26+00:00,1,0,0.19047619047619047,10.635104166666666,4,19.21,5,2,2,9,New buyers
1197,166177367,32,0,16,5,11,24.09,2019-11-04 19:39:52+00:00,2019-11-04 19:49:23+00:00,1,0,0.34375,117.17402777777778,11,24.09,1,4,2,7,At-risk loyal buyers
1202,166465405,18,0,0,0,18,78.49,2020-02-20 11:28:22+00:00,2020-02-20 11:28:22+00:00,0,0,1.0,9.521956018518518,18,78.49,5,5,5,15,Champions
1232,168757641,36,17,12,1,6,46.59,2019-11-03 20:07:05+00:00,2019-11-04 05:54:58+00:00,1,0,0.16666666666666666,117.7534837962963,6,46.59,1,3,4,8,Regular buyers
1233,168761469,118,60,29,19,10,11.28,2019-11-28 11:24:26+00:00,2019-11-28 13:16:29+00:00,1,0,0.0847457627118644,93.446875,10,11.28,2,4,1,7,At-risk loyal buyers
1237,168937486,78,38,19,19,2,18.1,2019-10-09 12:07:06+00:00,2020-02-28 20:51:33+00:00,1,0,0.02564102564102564,1.1308564814814814,2,18.1,5,1,2,8,New buyers
1240,168987868,69,22,31,9,7,10.44,2019-11-29 14:28:36+00:00,2020-02-26 21:58:57+00:00,1,0,0.10144927536231885,3.084050925925926,7,10.44,5,3,1,9,Regular buyers
1241,169017538,11,3,6,0,2,10.16,2020-02-13 23:05:20+00:00,2020-02-14 00:20:39+00:00,1,0,0.18181818181818182,15.985648148148147,2,10.16,4,1,1,6,New buyers
1254,169447226,67,39,9,10,9,50.85,2019-10-09 15:06:38+00:00,2019-12-16 11:39:37+00:00,1,0,0.13432835820895522,75.51414351851852,9,50.85,2,4,4,10,At-risk loyal buyers
1256,169486644,27,13,7,3,4,9.89,2019-10-18 10:35:07+00:00,2019-10-18 12:27:08+00:00,1,0,0.14814814814814814,134.48114583333333,4,9.89,1,2,1,4,Inactive buyers
1262,169624528,76,53,10,7,6,62.85,2019-12-01 19:28:06+00:00,2020-02-04 12:17:44+00:00,1,0,0.07894736842105263,25.487673611111113,6,62.85,4,3,4,11,Regular buyers
1270,169851951,59,10,25,10,14,41.48,2020-02-15 10:23:45+00:00,2020-02-16 16:34:59+00:00,1,0,0.23728813559322035,13.309027777777779,14,41.48,4,4,3,11,Regular buyers
1272,169938179,1124,740,175,140,69,349.95000000000005,2019-10-01 07:37:25+00:00,2020-02-27 18:05:19+00:00,1,0,0.06138790035587188,2.2462962962962965,69,349.95000000000005,5,5,5,15,Champions
1275,170054120,47,4,12,10,21,32.2,2019-10-30 18:36:31+00:00,2020-02-11 05:26:37+00:00,1,0,0.44680851063829785,18.773171296296297,21,32.2,4,5,3,12,Regular buyers
1276,170054839,16,4,6,3,3,31.150000000000002,2019-11-15 08:37:39+00:00,2019-11-15 08:49:24+00:00,1,0,0.1875,106.63234953703704,3,31.150000000000002,1,2,3,6,Inactive buyers
1277,170061254,279,16,165,45,53,248.40000000000003,2019-10-07 16:20:31+00:00,2020-02-03 12:00:09+00:00,1,0,0.18996415770609318,26.49988425925926,53,248.40000000000003,4,5,5,14,Champions
1291,170386254,618,20,231,293,74,291.17,2019-10-07 09:21:25+00:00,2020-02-26 02:53:27+00:00,1,0,0.11974110032362459,3.879537037037037,74,291.17,5,5,5,15,Champions
1300,170692471,25,12,6,2,5,91.25999999999999,2019-10-12 09:21:51+00:00,2020-01-27 16:54:03+00:00,1,0,0.2,33.29578703703704,5,91.25999999999999,3,2,5,10,High-value occasional buyers
1310,171204327,13,7,4,0,2,40.13,2019-10-01 08:27:37+00:00,2020-01-31 17:02:09+00:00,1,0,0.15384615384615385,29.29016203703704,2,40.13,4,1,3,8,New buyers
1314,171268721,93,15,43,22,13,62.34,2019-10-03 04:51:43+00:00,2020-02-25 08:05:21+00:00,1,0,0.13978494623655913,4.6629398148148145,13,62.34,5,4,4,13,Champions
1322,171498754,62,24,20,15,3,17.19,2019-10-15 09:36:13+00:00,2020-02-10 13:36:56+00:00,1,0,0.04838709677419355,19.43267361111111,3,17.19,4,2,2,8,New buyers
1326,171681431,46,20,13,2,11,29.69,2019-11-28 20:12:14+00:00,2019-11-28 21:40:31+00:00,1,0,0.2391304347826087,93.09685185185185,11,29.69,2,4,3,9,At-risk loyal buyers
1336,172059968,100,65,17,11,7,59.23,2019-11-23 09:54:06+00:00,2020-02-13 19:12:34+00:00,1,0,0.07,16.19959490740741,7,59.23,4,3,4,11,Regular buyers
1344,172276596,49,7,25,3,14,57.86,2020-02-15 17:49:37+00:00,2020-02-15 19:05:43+00:00,1,0,0.2857142857142857,14.204351851851852,14,57.86,4,4,4,12,Champions
1347,172335919,53,15,18,13,7,41.02,2019-11-01 20:47:25+00:00,2019-12-23 18:31:09+00:00,1,0,0.1320754716981132,68.22835648148148,7,41.02,2,3,3,8,Regular buyers
1348,172368833,462,94,196,128,44,162.33,2019-11-28 12:34:31+00:00,2020-02-01 11:56:29+00:00,1,0,0.09523809523809523,28.502430555555556,44,162.33,4,5,5,14,Champions
1353,172483274,22,1,11,0,10,44.41,2020-01-27 20:53:47+00:00,2020-01-27 21:14:23+00:00,1,0,0.45454545454545453,33.115,10,44.41,3,4,4,11,Regular buyers
1355,172503641,6,2,3,0,1,4.6,2019-12-12 21:17:49+00:00,2019-12-12 21:23:55+00:00,1,0,0.16666666666666666,79.10837962962962,1,4.6,2,1,1,4,Inactive buyers
1359,172645882,282,32,133,81,36,157.07,2019-10-06 08:08:29+00:00,2020-01-25 15:24:21+00:00,1,0,0.1276595744680851,35.358078703703704,36,157.07,3,5,5,13,Regular buyers
